datetime_posted,title,n_words,scare_quote_count,has_colon,person_to_ent_ratio,person_count,is_fox
2022-02-15 07:05:53.000,Crime spikes force schools to reinstate resource officers as defund movement collapses,12.0,0.0,0.0,0.0,0.0,1
2024-10-18 11:00:02.000,'Rot and decay': Rep Hank Johnson argues SCOTUS term limits are path forward for removing 'corrupt' justices,17.0,2.0,1.0,1.0,1.0,1
2024-05-31 16:35:10.000,Trump guilty verdict reveals split among former GOP presidential primary opponents,11.0,0.0,0.0,0.0,0.0,1
2024-08-09 20:09:46.000,What is Angelman syndrome? Colin Farrell’s son is living with this rare disease,13.0,0.0,0.0,0.5,1.0,1
2024-08-23 16:45:01.000,"Riley Gaines, NCAA athletes to testify in Georgia about competing against, sharing locker room with Lia Thomas",17.0,0.0,0.0,0.25,1.0,1
2024-09-26 23:30:51.000,"Biden touts reduction in crime, slams Republican response to gun violence in Thursday press conference",15.0,0.0,0.0,0.0,0.0,1
2024-05-14 17:15:11.000,"Florida bus carrying migrant farmworkers crashes, killing at least 8 and injuring dozens more: officials",15.0,0.0,1.0,0.0,0.0,1
2024-10-10 18:40:08.000,VP Harris ripped by victim of illegal immigrant released under her program over resurfaced speech,15.0,0.0,0.0,1.0,1.0,1
2024-05-07 10:00:59.000,Hakeem Jeffries boasts Democrats are 'effectively' governing as the majority in the House: 'Just the facts',16.0,2.0,1.0,0.0,0.0,1
2024-03-28 18:52:37.000,Trump attends slain NYPD officer Jonathan Diller's wake: 'Need law and order',12.0,1.0,1.0,0.5,1.0,1
2022-01-17 18:25:19.000,"Anne Frank's Nazi arrest in Amsterdam may have stemmed from Jewish businessman's tip, book claims",15.0,0.0,0.0,0.25,1.0,1
2022-05-18 19:50:24.000,FOX Nation unveils veteran-themed content to commemorate Memorial Day,9.0,0.0,0.0,0.0,0.0,1
2024-08-20 21:19:22.000,Tim Walz’s claims about using IVF to have family aren’t exactly true,12.0,0.0,0.0,1.0,1.0,1
2024-06-28 14:25:00.000,Supreme Court sides with fishermen in landmark case deciding fate of the administrative state,14.0,0.0,0.0,0.0,0.0,1
2024-10-18 18:45:25.000,"Tony Bennett blames NIL for retirement, calls for 'change' in college sports in emotional conference",15.0,1.0,0.0,1.0,1.0,1
2024-09-11 08:00:32.000,Top 5 moments during Trump-Harris presidential debate: 'I'm talking now',10.0,1.0,1.0,0.0,0.0,1
2024-05-24 21:20:16.000,Spicy grilled shrimp and olive skewers for dinner: Try the recipe,11.0,0.0,1.0,0.0,0.0,1
2024-08-22 04:39:30.000,"Gus Walz brought to tears, shares emotional moment with father Tim during DNC speech: 'That's my Dad'",17.0,1.0,1.0,0.6666666666666666,2.0,1
2024-09-22 16:58:43.000,"Kirby slams Hamas chief Sinwar as 'the major obstacle' to cease-fire, hostage release deal with Israel",16.0,1.0,0.0,0.5,2.0,1
2023-12-14 02:10:20.000,"Father, soldier, son: Relatives of American hostages in Gaza call for their immediate release",14.0,0.0,1.0,0.0,0.0,1
2024-07-22 09:00:44.000,Assassination expert says Trump had ‘triple the Secret Service’ JFK had and still came an inch from death,18.0,0.0,0.0,0.5,1.0,1
2023-08-05 09:00:02.000,Why fewer adults are ‘extremely proud’ to be American: Experts warn people are focused on ‘individualism’,16.0,0.0,1.0,0.0,0.0,1
2024-08-12 14:19:33.000,Democratic heavyweights to speak at party's convention; preparing for large Palestinian protests,12.0,0.0,0.0,0.0,0.0,1
2022-09-08 04:02:37.000,"On this day in history, Sept. 8, 1565, St. Augustine — oldest city in North America — is settled by Spain",21.0,0.0,0.0,0.0,0.0,1
2021-07-20 17:45:41.000,"Bruce Arians, Biden make vaccine push during Buccaneers' White House visit",11.0,0.0,0.0,0.3333333333333333,1.0,1
2024-07-15 21:44:23.000,"‘Morning Joe’ hosts, staff shocked after being only MSNBC show Monday replaced by NBC News feed",16.0,0.0,0.0,0.0,0.0,1
2024-07-11 23:44:59.000,"Ozempic and other GLP-1 drugs could reduce arthritis symptoms in some, experts claim",13.0,0.0,0.0,0.0,0.0,1
2023-10-20 08:00:36.000,Jewish Americans on edge amid growing anti-Israel hostility: 'Coordinated effort',10.0,1.0,1.0,0.25,1.0,1
2024-07-08 08:00:10.000,'America’s Got Talent’ judge Simon Cowell’s fiancée pushes ‘workaholic’ star to do ‘normal things’,14.0,0.0,0.0,1.0,1.0,1
2024-08-21 01:57:43.000,DNC attendees reject popular GOP accusation of convention hypocrisy: 'Apples and oranges',12.0,1.0,1.0,0.0,0.0,1
2022-06-21 11:34:41.000,8 rock stars who are rockin' their way into their 80s,11.0,0.0,0.0,0.0,0.0,1
2024-07-30 21:35:05.000,"Harris says Israel has right to defend itself as Iran, Russia and Lebanon condemn IDF strike on Hezbollah",18.0,0.0,0.0,0.16666666666666666,1.0,1
2023-10-15 08:00:51.000,Navy SEAL-turned-GOP lawmaker: Special ops hostage rescue mission in Israel would take 'considerable effort',14.0,1.0,1.0,0.0,0.0,1
2024-10-15 12:57:12.000,Fox News Power Rankings: Harris loses her lead and a new electorate emerges,13.0,0.0,1.0,0.0,0.0,1
2024-10-08 17:46:29.000,Floridians prepare for the worst as Hurricane Milton quickly approaches,10.0,0.0,0.0,0.0,0.0,1
2024-03-15 09:00:18.000,Elon Musk declares 'CNN is dying' in Don Lemon spat as network languishes in ratings,15.0,1.0,0.0,0.6666666666666666,2.0,1
2020-01-17 14:38:33.000,Florida police department invites public to homeless veteran's funeral,9.0,0.0,0.0,0.0,0.0,1
2024-09-19 20:15:18.000,"Schumer coins 'Trump shutdown,' slamming GOP amid spending fight",9.0,1.0,0.0,0.6666666666666666,2.0,1
2024-07-22 13:37:23.000,Bipartisan commission to study Trump assassination attempt teed up for House vote,12.0,0.0,0.0,0.0,0.0,1
2023-09-11 08:00:48.000,Jack Carr's take on the 9/11 terror attacks — including 'hope' and the lessons from Afghanistan,16.0,1.0,0.0,0.3333333333333333,1.0,1
2024-10-08 10:00:33.000,First on Fox: Top outside group backing House Republicans sets fundraising record,12.0,0.0,1.0,0.0,0.0,1
2024-04-12 23:42:53.000,Judge denies Hunter Biden's motion to dismiss federal gun case,10.0,0.0,0.0,1.0,1.0,1
2024-06-19 08:00:46.000,Israel on the ballot in Westchester as activists slam 'Squad' incumbent amid reported photo flap,15.0,1.0,0.0,0.0,0.0,1
2024-08-21 09:00:05.000,DNC attendees pressed on what Harris presidency would mean for middle class,12.0,0.0,0.0,0.5,1.0,1
2024-10-08 09:00:17.000,"Next presidential administration has to 'get serious' about immigration, say voters in key battleground state",15.0,1.0,0.0,0.0,0.0,1
2024-09-12 22:28:31.000,Chicago restaurant serving 'most expensive martini in US' priced at $13K,11.0,1.0,0.0,0.0,0.0,1
2023-07-20 14:29:09.000,"Democrats try to censor, remove RFK Jr. at hearing on censorship",11.0,0.0,0.0,0.0,0.0,1
2024-07-30 15:50:02.000,Massacre by Iran's terror proxy Hezbollah could lead to full-blown war in Mideast,13.0,0.0,0.0,0.0,0.0,1
2024-10-09 16:40:20.000,Fox News AI Newsletter: Creepy yet helpful robot is ready to assist,12.0,0.0,1.0,0.0,0.0,1
2023-01-13 07:00:43.000,Meet the American who invented Band-Aids: cotton buyer and devoted husband Earle Dickson,13.0,0.0,1.0,0.3333333333333333,1.0,1
2023-01-31 00:16:43.000,"Cindy Williams, 'Laverne & Shirley' actress, dead at 75",9.0,1.0,0.0,0.3333333333333333,1.0,1
2023-05-05 14:44:41.000,How to bet on the Kentucky Derby from home,9.0,0.0,0.0,0.0,0.0,1
2023-02-14 14:50:51.000,Father of Parkland shooting victim speaks out on tragic anniversary: 'Criminals don’t obey gun laws',15.0,1.0,1.0,0.0,0.0,1
2024-09-13 08:00:58.000,'Woke' DA sued by his own office for allegedly protecting ethics chief charged with felonies,15.0,1.0,0.0,0.0,0.0,1
2024-09-13 23:35:12.000,Trump appears to leave door open for second debate with Harris: 'Maybe if I got in the right mood',19.0,0.0,1.0,0.3333333333333333,1.0,1
2022-03-30 16:30:19.000,"Bruce Willis diagnosed with aphasia, 'stepping away' from acting, family reveals",11.0,1.0,0.0,0.5,1.0,1
2022-12-12 17:47:36.000,Tunnel to Towers pays off mortgage of fallen Connecticut police sergeant: 'Comfort and connectedness',14.0,1.0,1.0,0.5,1.0,1
2023-03-27 14:00:34.000,Be well: Take a walk outside to boost your mental health,11.0,0.0,1.0,0.0,0.0,1
2023-12-09 14:30:54.000,GOP rep introduces resolution condemning UN for calling on Americans to stop eating meat,14.0,0.0,0.0,0.0,0.0,1
2024-10-18 04:07:11.000,Critics drag Harris for 'cringe' pre-recorded video aired during Catholic charity dinner,12.0,1.0,0.0,0.5,1.0,1
2022-10-09 22:04:06.000,Putin accuses Ukraine of 'terrorism' in Crimea bridge explosion,9.0,1.0,0.0,0.3333333333333333,1.0,1
2024-07-16 21:55:13.000,"Ozzy, Sharon Osbourne delay move back to England due to rocker's health: 'LA used to be nice'",17.0,1.0,1.0,0.5,2.0,1
2023-08-01 10:00:47.000,'American Graffiti' cast 50 years later: How film launched Harrison Ford from struggling carpenter to Han Solo,17.0,1.0,1.0,0.25,1.0,1
2024-10-13 17:45:37.000,Trump reveals which election issue is a 'bigger deal' than inflation and the economy,14.0,1.0,0.0,0.0,0.0,1
2024-07-01 14:34:10.000,Trump immunity case: Supreme Court rules ex-presidents have substantial protection from prosecution,12.0,0.0,1.0,0.0,0.0,1
2024-09-05 10:20:16.000,Apalachee High School shooting victims identified as details emerge about student suspect,12.0,0.0,0.0,0.0,0.0,1
2024-06-26 15:13:47.000,Jelly Roll ‘had a lot of time’ to write songs in prison before finding massive success in country music,19.0,0.0,0.0,0.0,0.0,1
2024-09-29 04:29:45.000,"OutKick's Clay Travis interviews Trump on epic SEC clash, state of race: 'This is really big time football’",18.0,0.0,1.0,0.3333333333333333,1.0,1
2024-09-27 14:34:33.000,"As leader race looms, John Thune takes Senate map by storm to boost GOP candidates",15.0,0.0,0.0,0.3333333333333333,1.0,1
2024-08-27 18:49:58.000,COUNTDOWN: Harris has just 4 days left to make good on sit-down interview proclamation,14.0,0.0,1.0,0.5,1.0,1
2024-10-17 14:14:39.000,"Liam Payne 911 call claims singer was intoxicated, 'breaking the whole room' before hotel death",15.0,1.0,0.0,0.5,1.0,1
2024-10-07 16:22:40.000,Georgia GOP chair shares 2-pronged election strategy as Trump works to win back Peach State,15.0,0.0,0.0,0.0,0.0,1
2024-07-20 20:16:15.000,"Hillary Clinton floated as ‘mightiest of all’ Biden replacements in column, gets mocked online",14.0,0.0,0.0,1.0,2.0,1
2022-10-03 01:43:12.000,Texas borderland car crash leaves three people dead in human smuggling attempt,12.0,0.0,0.0,0.0,0.0,1
2023-11-16 10:30:26.000,'Top Gun: Maverick' star Glen Powell addresses affair rumors with co-star Sydney Sweeney,13.0,1.0,1.0,1.0,2.0,1
2024-03-19 23:14:59.000,"Sydney Sweeney wants to 'push the boundaries' in acting, doesn't like to rehearse",13.0,1.0,0.0,1.0,1.0,1
2024-09-21 20:24:30.000,Harris’ critics sound off after VP is endorsed by IRS-affiliated union: ‘Get ready to be taxed to death',18.0,0.0,1.0,0.0,0.0,1
2022-09-20 16:43:24.000,Border Patrol agents nab a dozen people on terror watchlist at southern border in August,15.0,0.0,0.0,0.3333333333333333,1.0,1
2024-08-21 08:00:50.000,"'Feasting' like royalty, Chicago DNC held in fortified castle walled off from reality: former chief",15.0,1.0,1.0,0.0,0.0,1
2023-11-13 16:48:55.000,"Houston police hunt costumed gunman, accomplice after strangers' argument turns deadly",11.0,0.0,0.0,0.0,0.0,1
2024-08-25 21:00:25.000,Meta admits 'error' in taking down conservative college's Facebook page,10.0,1.0,0.0,0.0,0.0,1
2024-10-03 11:27:40.000,Iran warns of 'decisive response' if Israel crosses 'red lines',10.0,2.0,0.0,0.0,0.0,1
2023-09-27 15:56:59.000,"For autoimmune disease sufferers, ginger may 'play a critical role' in controlling inflammation, study finds",15.0,1.0,0.0,0.0,0.0,1
2022-07-14 23:37:28.000,"Biden abandoned by top Democrats as Pritzker, Newsom 'measure the drapes' in absence",13.0,1.0,0.0,0.25,1.0,1
2024-09-18 22:49:18.000,Johnson's plan to avoid government shutdown goes down in flames as Republicans rebel,13.0,0.0,0.0,0.5,1.0,1
2024-08-07 17:56:11.000,'Feel betrayed': Top conservative group blasts vulnerable Dems on inflation in multimillion-dollar ad blitz,14.0,1.0,1.0,0.0,0.0,1
2024-10-02 20:15:45.000,Trump ups his ante with September fundraising haul,8.0,0.0,0.0,0.0,0.0,1
2024-09-28 08:00:21.000,Harris-Trump cash dash: Former president looks to flip script with fundraising swing in oil country,15.0,0.0,1.0,0.0,0.0,1
2023-03-15 14:45:22.000,Dogs and cats roam free as first cageless animal shelter in US opens in Arkansas,15.0,0.0,0.0,0.0,0.0,1
2024-08-28 00:00:53.000,Wisconsin parents challenge Title IX changes during school board meeting: 'Boys are boys and girls are girls',17.0,0.0,1.0,0.0,0.0,1
2023-06-01 07:00:28.000,D-Day battle sites every American should see as epic invasion fascination draws millions to Normandy,15.0,0.0,0.0,0.3333333333333333,1.0,1
2024-08-31 13:53:12.000,"Migrant gang taking over Colorado apartment complex ‘not an isolated occurrence,' former resident says",14.0,0.0,0.0,0.0,0.0,1
2024-02-20 18:54:51.000,"Questions of Biden's age among Dems, media, comedians keep piling up following Hur report",14.0,0.0,0.0,0.5,1.0,1
2022-09-27 15:33:42.000,Amy Klobuchar suggests voting Democrat will help stop hurricanes: 'That's why we've got to win this',16.0,2.0,1.0,0.5,1.0,1
2024-09-24 09:00:13.000,"Absentee voting kicks off in Missouri, North Carolina",8.0,0.0,0.0,0.0,0.0,1
2024-09-18 14:26:26.000,"Israel was behind Lebanon pager attack targeting Hezbollah, senior US official says, as new blasts reported",16.0,0.0,0.0,0.0,0.0,1
2021-01-15 14:02:24.000,Lori Loughlin's husband Mossimo Giannulli asks to serve remainder of five-month prison sentence at home,15.0,0.0,0.0,0.6666666666666666,2.0,1
2024-02-05 21:33:29.000,Border Patrol Union endorses controversial Senate border deal: ‘far better than the status quo’,14.0,0.0,1.0,0.0,0.0,1
2024-04-10 23:35:54.000,"Trump visits Atlanta Chick-fil-A, buys customers chicken and shakes",9.0,0.0,0.0,1.0,1.0,1
2024-05-15 19:05:42.000,Nancy Pelosi says she 'would never recommend' Biden debate Trump on stage after surprise announcement,15.0,1.0,0.0,1.0,3.0,1
2021-03-10 06:41:44.000,"Disney+ removes access to classics like 'Dumbo,' 'Peter Pan' for kids under 7 over 'racist' stereotypes",16.0,3.0,0.0,0.25,1.0,1
2024-10-07 08:00:43.000,"American father of Hamas hostage Itay Chen pushes US, Israel on ‘Plan B’ as negotiations falter",16.0,0.0,0.0,0.2,1.0,1
2024-07-30 14:30:05.000,'White Women For Kamala' speaker tells viewers to never correct Black women: 'Put our listening ears on!',17.0,2.0,1.0,1.0,1.0,1
2024-07-31 00:38:31.000,Venezuelan gang Tren de Aragua gives ‘green light’ to members to attack cops: officials,14.0,0.0,1.0,0.5,1.0,1
2024-10-03 08:00:36.000,Do Menendez brothers stand a chance at freedom?,8.0,0.0,0.0,0.0,0.0,1
2024-07-15 08:00:39.000,"Hero Trump rally victim Corey Comperatore died shielding family and 'would've done it again,' friend says",16.0,1.0,0.0,1.0,2.0,1
2024-07-05 14:07:04.000,Newlywed couple reveals details of their unique destination wedding in Mexico: 'Perfect day',13.0,1.0,1.0,0.0,0.0,1
2023-09-21 22:26:56.000,Republican Dave McCormick launches bid for vulnerable Senate seat in battleground state,12.0,0.0,0.0,0.3333333333333333,1.0,1
2024-10-06 17:12:10.000,"Fetterman lauds Israel for leaving Iran ‘exposed and humiliated’ after strikes on Hamas, Hezbollah",14.0,0.0,0.0,0.0,0.0,1
2024-10-17 20:58:52.000,Key Pennsylvania region sees ‘waitlist’ for Trump signs; lawmaker says voters ready to reverse Dem policies,16.0,0.0,0.0,0.3333333333333333,1.0,1
2024-09-17 21:13:37.000,'An absolute disgrace': Senate Republicans condemn Palestinian Authority's UN bid to undermine Israel,13.0,1.0,1.0,0.0,0.0,1
2021-10-19 07:24:06.000,Meghan McCain blames hostile ‘View’ colleagues for her exit in emotional memoir,12.0,0.0,0.0,1.0,1.0,1
2024-07-03 22:17:13.000,"20 tech tricks to make life better, safer or easier",10.0,0.0,0.0,0.0,0.0,1
2024-09-24 08:00:25.000,"Wealthy, liberal Nantucket, Martha's Vineyard see 6 ICE arrests in one month, including MS-13 gang member",16.0,0.0,0.0,0.5,3.0,1
2024-10-07 08:00:34.000,"One-year anniversary of Oct. 7 attacks arrives with lasting trauma for Israelis, American Jews: expert",15.0,0.0,1.0,0.0,0.0,1
2024-04-03 16:08:32.000,Arizona abortion rights group secures signatures for 2024 ballot referendum,10.0,0.0,0.0,0.0,0.0,1
2024-02-20 11:30:52.000,Champion cyclist says she would serve in IDF right now amid removal from International Women's Day event,17.0,0.0,0.0,0.0,0.0,1
2022-06-24 14:22:35.000,Abortion rights to expand in blue states after Roe v Wade overturned in Dobbs decision,15.0,0.0,0.0,0.0,0.0,1
2024-10-18 18:40:07.000,"Dodgers star Mookie Betts sends warning shot to Mets, who are on brink of elimination",15.0,0.0,0.0,0.5,1.0,1
2024-10-01 11:00:32.000,Happy birthday to America's first presidential centenarian,7.0,0.0,0.0,0.0,0.0,1
2024-06-07 08:00:58.000,"Meet the American who 'won the war for us': Andrew Jackson Higgins, World War II New Orleans boatbuilder",18.0,1.0,1.0,0.25,1.0,1
2024-07-19 15:17:50.000,New poll reveals what Democrats think of Harris as president,10.0,0.0,0.0,0.5,1.0,1
2024-09-06 12:55:56.000,"Ex-Obama adviser warns ‘it’s very possible’ Trump would win election if held today, says reporters too cocky",17.0,0.0,0.0,0.6666666666666666,2.0,1
2024-06-30 19:35:50.000,What happens to JD Vance's Senate seat if Trump chooses him as veep and wins re-election?,16.0,0.0,0.0,0.3333333333333333,1.0,1
2024-09-19 08:00:53.000,'I've never seen this': Top Republican details level of Secret Service 'lack of cooperation',14.0,2.0,1.0,0.0,0.0,1
2023-04-25 07:00:16.000,"Minnesota WWII veteran celebrates turning 100 years old, wishes today's young people had 'more backbone'",15.0,1.0,0.0,0.0,0.0,1
2024-03-15 15:56:44.000,"Netanyahu approves Rafah ground invasion, despite Biden opposition",8.0,0.0,0.0,1.0,3.0,1
2024-07-02 20:58:50.000,Karine Jean-Pierre answers point-blank if Biden suffers from dementia after disastrous debate,12.0,0.0,0.0,1.0,2.0,1
2023-03-29 15:59:39.000,Nashville Christian school shooting timeline: Audrey Hale's 14 minutes of mayhem,11.0,0.0,1.0,0.25,1.0,1
2024-06-26 09:50:54.000,Swedish candy goes viral on TikTok and everyone wants a bite of the trendy treat,15.0,0.0,0.0,0.0,0.0,1
2024-07-29 10:10:16.000,"Biden, Harris call for Supreme Court term limits, code of conduct, limits on presidential immunity",15.0,0.0,0.0,0.0,0.0,1
2024-10-03 15:45:35.000,"Trump targets Biden, Harris over federal response to hurricane: 'Incompetently managed'",11.0,1.0,1.0,1.0,2.0,1
2024-10-18 07:30:04.000,"Meet the American who invented the hard hat, a proud symbol of our nation's working class",16.0,0.0,0.0,0.0,0.0,1
2023-03-28 16:51:42.000,"Matt Damon makes rare appearance with daughters as Ben Affleck, Jennifer Lopez heat up 'Air' premiere",16.0,1.0,0.0,1.0,3.0,1
2024-09-04 22:08:29.000,Who is the alleged Georgia school shooter? What we know,10.0,0.0,0.0,0.0,0.0,1
2024-10-18 08:00:09.000,One Direction’s Liam Payne joins long list of musicians who died young amid addiction battles,15.0,0.0,0.0,0.5,1.0,1
2024-09-03 16:35:29.000,Blue state Republican touts his anti-Trump credentials in bid to flip senate seat red,14.0,0.0,0.0,0.0,0.0,1
2024-09-19 14:22:41.000,Israel strikes Hezbollah targets in Lebanon after two rounds of device explosions,12.0,0.0,0.0,0.0,0.0,1
2024-09-12 08:00:59.000,Texas Dem's Senate ad features border wall he once blasted as 'racist',12.0,1.0,0.0,0.0,0.0,1
2024-08-07 17:24:50.000,Democratic Socialists group boasts it helped make Walz Harris' running mate: 'Force that cannot be ignored',16.0,1.0,1.0,0.3333333333333333,1.0,1
2023-10-12 13:01:10.000,"Bruce Willis is relatively 'incommunicative,' 'not totally verbal' after dementia diagnosis, friend reveals",13.0,2.0,0.0,1.0,1.0,1
2024-09-06 02:56:52.000,Vance spox blasts AP for 'brazenly lying' with out of context school shooting quote: 'Lost all credibility',17.0,2.0,1.0,0.0,0.0,1
2024-07-30 12:37:10.000,"Florida woman has traveled to 55 countries, says cruise ship vacations are the way to go",16.0,0.0,0.0,0.0,0.0,1
2020-08-20 09:00:44.000,Lori Loughlin's college admissions scandal case: Everything to know about it,11.0,0.0,1.0,1.0,1.0,1
2024-06-13 11:00:29.000,Veteran and military nonprofits that help America's heroes are focus of 'once-in-a-lifetime' adventure,13.0,1.0,0.0,0.0,0.0,1
2021-02-04 14:35:51.000,"Demi Moore on isolating with ex Bruce Willis, daughters: 'It was amazing'",12.0,1.0,1.0,1.0,2.0,1
2024-10-01 23:00:45.000,Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?',18.0,2.0,1.0,0.6666666666666666,2.0,1
2023-05-29 22:42:34.000,"Paul Rudd and Aaron Rodgers go viral at Taylor Swift concert, Camila Cabello and Shawn Mendes rekindle romance",18.0,0.0,0.0,0.8,4.0,1
2022-01-04 11:30:18.000,World War II veteran celebrates 102nd birthday: 'Blessed' and 'grateful' for community support,13.0,2.0,1.0,0.3333333333333333,1.0,1
2023-11-06 05:02:08.000,"On this day in history, November 6, 1984, Ronald Reagan wins re-election to the White House by a landslide",19.0,0.0,0.0,0.25,1.0,1
2024-09-28 23:40:06.000,Fans boo Tim Walz as he leaves Michigan-Minnesota game: 'Get out of here!',13.0,1.0,1.0,0.3333333333333333,1.0,1
2024-07-29 19:47:10.000,Iran trying to sabotage Trump's presidential campaign: US intelligence,9.0,0.0,1.0,0.0,0.0,1
2024-09-30 22:56:29.000,"Georgia judge overturns state’s six-week ‘heartbeat’ abortion law, calls it 'unconstitutional'",11.0,1.0,0.0,0.0,0.0,1
2024-01-16 11:14:03.000,Florida brain tumor patient plays guitar during his surgery: ‘This is wild’,12.0,0.0,1.0,0.0,0.0,1
2024-05-15 08:00:55.000,Biden district Republican says this critical issue will define 2024 elections,11.0,0.0,0.0,0.0,0.0,1
2024-09-21 20:27:40.000,"Israeli airstrikes continue on terrorist targets, rocket launchers in southern Lebanon",11.0,0.0,0.0,0.0,0.0,1
2024-10-16 17:45:49.000,Trump pledges to protect women's sports from male athletes during Faulkner town hall: 'We absolutely stop it',17.0,1.0,1.0,0.0,0.0,1
2024-07-05 09:50:16.000,Best and worst foods for people with diabetes to maintain good health,12.0,0.0,0.0,0.0,0.0,1
2024-07-25 18:37:45.000,Trump quickly moves to define Harris as 'more left than Bernie Sanders',12.0,1.0,0.0,1.0,2.0,1
2024-09-05 18:00:53.000,'Napuccino' trend: Caffeine before a nap could be key to better sleep,12.0,1.0,1.0,0.0,0.0,1
2024-08-16 08:00:39.000,"Critics blast Harris' grasp of inflation, attack on business ahead of policy speech: 'Lunatic behavior'",15.0,1.0,1.0,1.0,2.0,1
2022-04-04 11:00:29.000,"These 6 power foods can prevent cancer, according to various health experts",12.0,0.0,0.0,0.0,0.0,1
2024-10-18 16:46:46.000,Major CNN Trump critic Brian Stelter admits Trump 'was funny' during Al Smith Dinner: 'A few great jokes',18.0,2.0,1.0,0.4,2.0,1
2024-10-09 21:28:47.000,Accused Idaho college killer Bryan Kohberger's trial date pushed back,10.0,0.0,0.0,0.5,1.0,1
2024-04-11 13:42:50.000,"Trump meets everyday Americans at Chick-fil-A while Biden fine dines with Clintons, billionaires in DC",15.0,0.0,0.0,0.2,1.0,1
2023-10-10 21:42:57.000,Delicious no-churn cake ice cream makes perfect use of leftover slices: Try the recipe,14.0,0.0,1.0,0.0,0.0,1
2024-09-29 12:55:32.000,Iran's Ayatollah Ali Khamenei in hiding with extra security following Hezbollah leader's death: report,14.0,0.0,1.0,0.3333333333333333,1.0,1
2024-03-14 09:00:11.000,What the NCAA's blockbuster admission says about the future of women's sports,12.0,0.0,0.0,0.0,0.0,1
2024-10-10 21:35:41.000,"Dem strategists fret Harris 'sugar high' is over: 'If you're not nervous, you're not paying attention'",16.0,3.0,1.0,1.0,1.0,1
2023-08-22 19:25:48.000,Rachel Morin murder: Maryland sheriff says suspect on the loose could strike again,13.0,0.0,1.0,0.5,1.0,1
2022-09-18 12:00:40.000,"Biden, Democrats falsely frame Green movement as 'economic': Charles Payne",10.0,1.0,1.0,0.3333333333333333,1.0,1
2023-06-14 16:02:24.000,"Jack Carr's take on terrorism in the skies on June 14, 1985: Crew was 'nothing short of heroic'",18.0,1.0,1.0,0.5,1.0,1
2024-02-13 23:32:38.000,IDF shares video of Hamas leader Yahya Sinwar escaping through tunnel network,12.0,0.0,0.0,0.3333333333333333,1.0,1
2024-03-25 10:00:26.000,"Menendez bros' attorney speaks out about their case amid appeal: 'Everything you think you know...you don't""",16.0,0.0,1.0,0.0,0.0,1
2024-05-16 07:00:45.000,"Why Biden did the debate throwdown, Trump agreed, and the risks for each side",14.0,0.0,0.0,0.5,1.0,1
2024-10-18 09:00:45.000,Crunch time: Harris to team up with Barack and Michelle Obama next week in key battlegrounds,16.0,0.0,1.0,0.75,3.0,1
2024-10-14 04:02:42.000,"On this day in history, October 14, 1912, Teddy Roosevelt shot in chest, makes campaign stop minutes later",18.0,0.0,0.0,0.3333333333333333,1.0,1
2024-08-10 01:41:57.000,Arizona Kamala Harris rally speakers court 'John McCain Republicans' support; man brings border map for VP,16.0,1.0,0.0,0.4,2.0,1
2024-09-22 18:20:10.000,"Exclusive: Bestselling author Jack Carr shares excerpt from 'Beirut,' his new nonfiction book on terror",15.0,1.0,1.0,0.5,1.0,1
2024-08-29 18:34:13.000,Harris was 'open' to packing Supreme Court during 2019 presidential bid,11.0,1.0,0.0,0.3333333333333333,1.0,1
2022-11-15 22:09:30.000,Liberal dark money network hauled in more than $1.5B in anonymous donations for left-wing causes in 2021,17.0,0.0,0.0,0.0,0.0,1
2023-01-20 19:37:06.000,Los Angeles hit-and-run driver who plowed into mom and baby in stolen car is murdered after light sentence,18.0,0.0,0.0,0.0,0.0,1
2024-02-23 17:46:13.000,Hispanic House Dems accuse Biden of leaving them in dark on possible executive action at border,16.0,0.0,0.0,0.25,1.0,1
2024-10-07 11:00:44.000,Blue Philly working-class voters start leaning toward Trump ahead of election: 'People actually love him',15.0,1.0,1.0,0.0,0.0,1
2024-10-13 17:54:26.000,Black group fires back at Obama for ‘insulting’ Harris pitch: 'Worst kind of identity politics',15.0,0.0,1.0,1.0,2.0,1
2024-08-23 12:33:03.000,"Left 'just died' with the emergence of 'Kamala Harris Democrats,' says CNN's Van Jones",14.0,2.0,0.0,0.25,1.0,1
2024-10-18 18:06:23.000,DeSantis admin blocked from threatening TV stations over pro-abortion ads,10.0,0.0,0.0,0.0,0.0,1
2024-10-09 16:10:34.000,Trump has 9-point lead on most important issue to voters: poll,11.0,0.0,1.0,0.0,0.0,1
2024-09-23 10:30:44.000,Rapper 50 Cent shares why people 'identify' with Trump after assassination attempt,12.0,1.0,0.0,0.0,0.0,1
2024-10-01 19:30:29.000,CNN's Harry Enten says JD Vance has 'nothing to lose' in debate with Walz because of low favorability ratings,19.0,1.0,0.0,0.5,2.0,1
2024-08-06 20:42:26.000,Mike Johnson demands Biden 'immediately release' any withheld aid to Israel as Middle East tension grows,16.0,1.0,0.0,0.5,2.0,1
2023-11-11 10:15:52.000,Colorado World War II veteran to celebrate 100th birthday this month: 'Pleased to serve my country',16.0,1.0,1.0,0.0,0.0,1
2024-06-13 20:52:04.000,"James Carville warns Biden every time he listens to the left, he's 'screwed'",13.0,1.0,0.0,1.0,2.0,1
